"web";"internonquant";"interquant";"insectorder";"insectfamily";"insectgenus";"insectspecies";"plantorder";"plantfamily";"plantgenus";"plantspecies";"id_network";"id_network_aggreg"
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Asterales";"Asteraceae";"Leontodon";"saxatilis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Asterales";"Campanulaceae";"Lobelia";"erinus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Saxifragales";"Saxifragaceae";"Philadelphus";"x_lemoinei";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";448;238
"Baldock2019_Reading";1;"4";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"7";"Hymenoptera";"Apidae";"Bombus";"lapidarius";"Fabales";"Fabaceae";"Trifolium";"repens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Dipsacales";"Caprifoliaceae";"Abelia";"grandiflora";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Asterales";"Asteraceae";"Senecio";"jacobaea";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Boraginales";"Boraginaceae";"Symphytum";"officinale";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Asterales";"Asteraceae";"Tagetes";"erecta";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"lucorum";"Fabales";"Fabaceae";"Trifolium";"repens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Ranunculales";"Ranunculaceae";"Anemone";"hupehensis_and_hybrids";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Boraginales";"Boraginaceae";"Borago";"officinalis";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Scrophulariaceae";"Buddleja";"davidii";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Caryopteris";"x_clandonensis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Centaurea";"montana";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Cirsium";"arvense";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Cirsium";"vulgare";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Dahlia";"x_hortensis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Myrtales";"Onagraceae";"Epilobium";"tetragonum";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Myrtales";"Onagraceae";"Fuchsia";"sp.";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Geraniales";"Geraniaceae";"Geranium";"macrorrhizum_and_hybrid";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Helianthus";"annuus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Heliopsis";"helianthoides";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Lamium";"album";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Fabales";"Fabaceae";"Lathyrus";"latifolia";448;238
"Baldock2019_Reading";1;"7";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Plantaginaceae";"Linaria";"purpurea";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Boraginales";"Boraginaceae";"Lithodora";"diffusa";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Campanulaceae";"Lobelia";"erinus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Dipsacales";"Caprifoliaceae";"Lonicera";"periclymenum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Rosales";"Rosaceae";"Malus";"pumila";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Nepeta";"x_faassenii";448;238
"Baldock2019_Reading";1;"4";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Origanum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Liliales";"Liliaceae";"Ornithogalum";"candicans";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Fabales";"Fabaceae";"Phaseolus";"coccineus";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Lamiales";"Lamiaceae";"Salvia";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Solanales";"Solanaceae";"Solanum";"nigrum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Rosales";"Rosaceae";"Spiraea";"japonica";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Rosales";"Rosaceae";"Spiraea";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Dipsacales";"Caprifoliaceae";"Symphoricarpos";"albus";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Boraginales";"Boraginaceae";"Symphytum";"officinale";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Boraginales";"Boraginaceae";"Symphytum";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Fabales";"Fabaceae";"Trifolium";"pratense";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"pascuorum";"Fabales";"Fabaceae";"Trifolium";"repens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Boraginales";"Boraginaceae";"Borago";"officinalis";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Rosales";"Rhamnaceae";"Ceanothus";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Asterales";"Asteraceae";"Centaurea";"montana";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Geraniales";"Geraniaceae";"Geranium";"phaeum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Geraniales";"Geraniaceae";"Geranium";"pyrenaicum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Geraniales";"Geraniaceae";"Geranium";"robertianum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Geraniales";"Geraniaceae";"Geranium";"x_magnificum";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Boraginales";"Boraginaceae";"Pentaglottis";"sempervirens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Saxifragales";"Saxifragaceae";"Philadelphus";"x_lemoinei";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Dipsacales";"Caprifoliaceae";"Symphoricarpos";"albus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Boraginales";"Boraginaceae";"Symphytum";"officinale";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"pratorum";"Fabales";"Fabaceae";"Trifolium";"pratense";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Dipsacales";"Caprifoliaceae";"Abelia";"grandiflora";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Ranunculaceae";"Aquilegia";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Solanales";"Convolvulaceae";"Calystegia";"sepium";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Dahlia";"x_hortensis";448;238
"Baldock2019_Reading";1;"4";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Echinops";"ritro";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Geraniales";"Geraniaceae";"Geranium";"pratense";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Malpighiales";"Hypericaceae";"Hypericum";"perforatum";448;238
"Baldock2019_Reading";1;"8";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Plantaginaceae";"Linaria";"purpurea";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Lamiales";"Lamiaceae";"Nepeta";"x_faassenii";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Fabales";"Fabaceae";"Phaseolus";"coccineus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ericales";"Polemoniaceae";"Polemonium";"caeruleum";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";448;238
"Baldock2019_Reading";1;"2";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Dipsacales";"Caprifoliaceae";"Symphoricarpos";"albus";448;238
"Baldock2019_Reading";1;"5";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Boraginales";"Boraginaceae";"Symphytum";"officinale";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Boraginales";"Boraginaceae";"Symphytum";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"8";"Hymenoptera";"Apidae";"Bombus";"terrestris";"Fabales";"Fabaceae";"Trifolium";"repens";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Apidae";"Bombus";"vestalis";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Bombyliidae";"Bombylius";"major";"Lamiales";"Lamiaceae";"Glechoma";"hederacea";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Bombyliidae";"Bombylius";"major";"Saxifragales";"Saxifragaceae";"Saxifraga";"granulata";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Anthomyiidae";"Botanophila";"striolata";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Botanophila";"striolata";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Nitidulidae";"Brachypterus";"sp";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Braconidae";"Braconidae";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"9";"Coleoptera";"Byturidae";"Byturus";"ochraceus";"Geraniales";"Geraniaceae";"Geranium";"robertianum";448;238
"Baldock2019_Reading";1;"10";"Coleoptera";"Byturidae";"Byturus";"ochraceus";"Rosales";"Rosaceae";"Geum";"urbanum";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Byturidae";"Byturus";"ochraceus";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"4";"Coleoptera";"Byturidae";"Byturus";"ochraceus";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"3";"Coleoptera";"Byturidae";"Byturus";"tomentosus";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Calliphoridae";"Calliphora";"vicina";"Asterales";"Asteraceae";"Solidago";"gigantea";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Cantharidae";"Cantharis";"lateralis";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Sphecidae";"Cerceris";"rybyensis";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Agromyzidae";"Cerodontha";"denticornis";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Cetoniidae";"Cetonia";"aurata";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Ranunculales";"Ranunculaceae";"Aquilegia";"sp.";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Fabales";"Fabaceae";"Phaseolus";"coccineus";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Rosales";"Rosaceae";"Potentilla";"reptans";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Chalcidoidea";"Chalcidoidea";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Cheilosia";"albitarsis";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Syrphidae";"Cheilosia";"albitarsis";"Ranunculales";"Ranunculaceae";"Ranunculus";"repens";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Cheilosia";"bergenstammi";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Cheilosia";"scutellata";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Cheilosia";"vernalis";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Cheilosia";"vernalis";"Asterales";"Asteraceae";"Senecio";"jacobaea";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Syrphidae";"Cheilosia";"vernalis";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"3";"Hymenoptera";"Megachilidae";"Chelostoma";"campanularum";"Asterales";"Campanulaceae";"Campanula";"persicifolia";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Megachilidae";"Chelostoma";"campanularum";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Megachilidae";"Chelostoma";"campanularum";"Geraniales";"Geraniaceae";"Geranium";"endressii_and_hybrids";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Megachilidae";"Chelostoma";"campanularum";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Megachilidae";"Chelostoma";"campanularum";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Chironomidae";"Chironomidae";"sp.";"Solanales";"Solanaceae";"Solanum";"tuberosum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Stratiomyidae";"Chloromyia";"formosa";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Agromyzidae";"Chromatomyia";"sp.";"Ranunculales";"Ranunculaceae";"Aquilegia";"sp.";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Agromyzidae";"Chromatomyia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Agromyzidae";"Chromatomyia";"sp.";"Asterales";"Asteraceae";"Pilosella";"officinarum";448;238
"Baldock2019_Reading";1;"3";"Coleoptera";"Chrysomelidae";"Chrysolina";"americana";"Lamiales";"Lamiaceae";"Lavandula";"angustifolia_latifolia_and_hybrid";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Chrysomelidae";"Chrysolina";"oricalcia";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Coccinellidae";"Coccinella";"septempunctata";"Boraginales";"Boraginaceae";"Symphytum";"officinale";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Coccinellidae";"Coccinella";"septempunctata";"Fabales";"Fabaceae";"Trifolium";"dubium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Calendula";"officinalis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Solanales";"Convolvulaceae";"Calystegia";"sepium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Rosales";"Rosaceae";"Geum";"urbanum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Apiales";"Apiaceae";"Heracleum";"sphondylium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Scorzoneroides";"autumnalis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Muscidae";"Coenosia";"sp.";"Asterales";"Asteraceae";"Solidago";"canadensis";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Colletidae";"Colletes";"fodiens";"Asterales";"Asteraceae";"Leucanthemum";"vulgare";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"Colletidae";"Colletes";"fodiens";"Asterales";"Asteraceae";"Matricaria";"recutita";448;238
"Baldock2019_Reading";1;"1";"Coleoptera";"Malachiidae";"Cordylepherus";"viridis";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Hymenoptera";"n.i.";"Cynipoidea";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Ceratopogonidae";"Dasyhelea";"sp.";"Rosales";"Rhamnaceae";"Ceanothus";"sp.";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Dasysyrphus";"albostriatus";"Asterales";"Campanulaceae";"Lobelia";"erinus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Brassicales";"Brassicaceae";"Alliaria";"petiolata";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Anthomyiidae";"Delia";"sp.";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";448;238
"Baldock2019_Reading";1;"5";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Crepis";"capillaris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Geraniales";"Geraniaceae";"Geranium";"pyrenaicum";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Cornales";"Hydrangeaceae";"Hydrangea";"macrophylla";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Brassicales";"Brassicaceae";"Lepidium";"draba";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Boraginales";"Boraginaceae";"Myosotis";"sylvatica";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Osteospermum";"barberiae_and_hybrids";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Apiales";"Apiaceae";"Pastinaca";"sativa";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Geraniales";"Geraniaceae";"Pelargonium";"zonale";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Fabales";"Fabaceae";"Phaseolus";"coccineus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Rosales";"Rosaceae";"Rosa";"sp._ornamental";448;238
"Baldock2019_Reading";1;"2";"Diptera";"Anthomyiidae";"Delia";"sp.";"Asterales";"Asteraceae";"Taraxacum";"sp._agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Anthomyiidae";"Delia";"sp.";"Ranunculales";"Ranunculaceae";"Thalictrum";"aquilegifolium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Asilidae";"Dioctria";"atricapilla";"Ranunculales";"Ranunculaceae";"Ranunculus";"acris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Asilidae";"Dioctria";"atricapilla";"Ranunculales";"Ranunculaceae";"Ranunculus";"bulbosus";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Dolichopodidae";"Dolichopodidae";"sp.";"Geraniales";"Geraniaceae";"Geranium";"endressii_and_hybrids";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Drosophilidae";"Drosophila";"sp.";"Malpighiales";"Euphorbiaceae";"Euphorbia";"helioscopia";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Empididae";"Empis";"albinervis";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Empididae";"Empis";"caudatula";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Empididae";"Empis";"livida";"Rosales";"Rosaceae";"Rubus";"fruticosus_agg";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Achillea";"millefolium";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Apiales";"Apiaceae";"Anthriscus";"sylvestris";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Brassicales";"Brassicaceae";"Aubrieta";"sp.";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Bellis";"perennis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Lamiales";"Plantaginaceae";"Digitalis";"purpurea";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Echinops";"ritro";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Rosales";"Rosaceae";"Geum";"urbanum";448;238
"Baldock2019_Reading";1;"4";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Hypochaeris";"radicata";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Asterales";"Asteraceae";"Leontodon";"saxatilis";448;238
"Baldock2019_Reading";1;"1";"Diptera";"Syrphidae";"Episyrphus";"balteatus";"Apiales";"Apiaceae";"Levisticum";"officinale";448;238
